query_run_id,pair_id,variant,template_id,dataset_profile_id,intervention_role,mitigation_action,join_shape_id,distribution_key,join_uses_distribution_key,citus_repartition_observed_v2,remote_citus_map_merge_job_count_sum,eligibility_status,colocation_review_candidate,decision_scope,workload_wide_redistribution_safe
20260801T041237Z-confirmatory-skew-v1-capability-b__B--e5e9f85095fc--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041250Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041305Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041320Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041335Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041347Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041359Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041411Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041426Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041440Z-confirmatory-skew-v1-capability-b__B--973269e8b925--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041452Z-confirmatory-skew-v1-capability-b__B--e5e9f85095fc--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041506Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041521Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041536Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041551Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041603Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041615Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041627Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041642Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041724Z-confirmatory-skew-v1-capability-c__C--54d92311cf4c--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041737Z-confirmatory-skew-v1-capability-c__C--93ec0c312cd1--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041750Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041809Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041826Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041844Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041857Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041909Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041922Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041940Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,stressed,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041956Z-confirmatory-skew-v1-capability-c__C--54d92311cf4c--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042009Z-confirmatory-skew-v1-capability-c__C--93ec0c312cd1--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042022Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042037Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042052Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042107Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042120Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042132Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042144Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042159Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,stressed,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042213Z-confirmatory-skew-v1-capability-c__C--54d92311cf4c--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042226Z-confirmatory-skew-v1-capability-c__C--93ec0c312cd1--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042239Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042254Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042309Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,stressed,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042324Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042336Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042348Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042401Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,stressed,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T042416Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,stressed,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T050330Z-confirmatory-skew-v1-capability-b__B--ab35cc16eda8--nt_min-10001__us_hot_tenant_max-10020__cpu_terms-32,pair-a8f9d5293f47dfcb7aa7875c,mitigated,gac_fdw_multiregion_hot_worker_probe,raw-large-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T050352Z-confirmatory-skew-v1-capability-b__B--0a01e361ff2f--t_min-10001__us_hot_tenant_max-10020__cpu_terms-128,pair-a530d25d6eb0c5bc6e4b0c05,mitigated,gac_fdw_multiregion_hot_worker_probe,raw-large-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T050414Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-e7fc4f121a5482f7d550aa95,mitigated,gac_fdw_multiregion_top_tenants,raw-large-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T050523Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-174c56f135fa1cdc836cc8f3,mitigated,gac_fdw_multiregion_top_tenants,raw-large-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
